CONCISE NET LIST - 1  
GND_SIGNAL               R12_2            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R12_3            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R12_4            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R13_1            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R13_2            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R13_3            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R13_4            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R9               2        RSMD0603_1/10W-51,1%
GND_SIGNAL               R10              2        RSMD0603_1/10W-51,1%
GND_SIGNAL               R13              2        RSMD0603_1/10W-51,1%
GND_SIGNAL               R14              2        RSMD0603_1/10W-51,1%
GND_SIGNAL               R14_1            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R14_2            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R14_3            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R14_4            1        RSMD0603_1/10W-75,1%
GND_SIGNAL               R17              2        RSMD0603_1/10W-XX,1%
GND_SIGNAL               R19              2        RSMD0603_1/10W-XX,1%
GND_SIGNAL               R1_1             1        RSMD0402_1/16W-51,1%
GND_SIGNAL               R1_2             1        RSMD0402_1/16W-51,1%
GND_SIGNAL               R1_3             1        RSMD0402_1/16W-51,1%
GND_SIGNAL               R1_4             1        RSMD0402_1/16W-51,1%
GND_SIGNAL               R21              2        RSMD0603_1/10W-XX,1%
GND_SIGNAL               R4_1             1        RSMD0402_1/16W-51,1%
GND_SIGNAL               R4_2             1        RSMD0402_1/16W-51,1%
GND_SIGNAL               R4_3             1        RSMD0402_1/16W-51,1%
GND_SIGNAL               R4_4             1        RSMD0402_1/16W-51,1%
